측정일시,SO2,CO,O3,NO2,PM10,PM25
2018-01-01,0.005668402777777778,0.6304347826086957,0.011354166666666667,0.03272222222222222,42.3574016563147,21.153155193236714
2018-01-02,0.00545772554739946,0.7442655512468491,0.011000899915302087,0.03606510955831608,40.120507677708765,22.64696950090972
2018-01-03,0.005310763888888889,0.47847222222222224,0.016349780701754385,0.022571180555555556,35.253671223100575,19.064316495702364
2018-01-04,0.005409257560072778,0.5882987483530961,0.009741142010163748,0.03495278777683669,46.23974508281574,25.310744282891022
2018-01-05,0.005896382301273605,0.7052158816425121,0.008240487758014932,0.042254954435660956,58.00585964458247,37.29414094359746
2018-01-06,0.005666666666666667,0.686111111111111,0.01165798611111111,0.03800520833333333,47.9796195652174,32.15828804347826
2018-01-07,0.005407986111111111,0.8708424707602339,0.004210069444444444,0.04924131944444444,55.32711627140975,40.177083333333336
2018-01-08,0.005982954545454546,0.7923295454545455,0.0077765151515151515,0.04529971590909091,57.13879281949934,40.59454600351339
2018-01-09,0.004878996486605182,0.4204558456417724,0.020762708607817305,0.020076340854194116,40.29483009442249,19.768822738252087
2018-01-10,0.004590826023391813,0.40087285902503295,0.02067637653711023,0.016995265151515154,33.54889108476065,14.190898111550284
2018-01-11,0.00483731884057971,0.446568711691585,0.018607000713658322,0.017032622419850683,32.72705314009662,22.98562194146433
2018-01-12,0.004995265151515152,0.4852272727272727,0.015150252525252525,0.029991635101010102,24.752250768555115,15.903525746596399
2018-01-13,0.005361111111111112,0.7873263888888888,0.0031145833333333334,0.050229166666666665,53.771924407114625,39.71943620992534
2018-01-14,0.005547809829059829,0.7293333333333334,0.009818333333333333,0.04076333333333333,68.44142924504939,51.65393939393939
2018-01-15,0.006434057971014493,0.7577898550724638,0.011552971014492755,0.04887304347826087,70.26214361001317,49.6195652173913
2018-01-16,0.00742270092226614,1.1555362318840579,0.003947245435723697,0.06925262187088274,113.86288976723759,84.73077421815407
2018-01-17,0.006555443510737629,0.9287370600414079,0.007273571428571428,0.05601642857142857,111.94815923207227,87.76757575757576
2018-01-18,0.005873333333333334,0.7361212121212121,0.01417712121212121,0.03879121212121212,86.86179841897234,59.18333333333333
2018-01-19,0.005687193675889328,0.6196436100131753,0.015526581027667985,0.03768791831357049,59.16080368906456,28.745797101449273
2018-01-20,0.007241666666666666,0.9144097222222222,0.01333030303030303,0.047293333333333326,102.5140579710145,63.52021739130435
2018-01-21,0.0051,0.690280701754386,0.012382272727272728,0.038788333333333334,61.4024411820064,34.86550724637681
