측정일시,SO2,CO,O3,NO2,PM10
2014-03-03,0.009201666666666667,0.6233333333333334,0.016463333333333333,0.04731333333333334,56.97833333333333
2014-03-04,0.011864999999999999,0.7941666666666667,0.01996,0.05803333333333334,80.38166666666667
2014-03-05,0.005241666666666667,0.3618333333333334,0.030543333333333336,0.0173,36.925
2014-03-06,0.005680000000000001,0.4146666666666667,0.024791666666666667,0.022965,32.12166666666666
2014-03-07,0.005286666666666666,0.3646666666666667,0.026625,0.021611666666666664,28.2
2014-03-08,0.0065316666666666665,0.5338333333333334,0.01725166666666667,0.037015,39.955
2014-03-09,0.0051466666666666674,0.44483333333333336,0.024805,0.022113333333333332,34.38166666666667
2014-03-10,0.005708333333333333,0.4328333333333333,0.019691666666666666,0.031139999999999998,35.513333333333335
2014-03-11,0.00731,0.5708333333333333,0.012911666666666665,0.04643833333333333,49.025
2014-03-12,0.006168333333333334,0.6778333333333333,0.006313333333333333,0.055529999999999996,39.995
2014-03-13,0.005035,0.452,0.031935,0.021536666666666666,46.24
2014-03-14,0.005241666666666667,0.5203333333333333,0.030535,0.033944999999999996,59.66833333333333
2014-03-15,0.007716666666666666,0.6026666666666667,0.030766666666666668,0.038305000000000006,89.47
2014-03-16,0.00809,0.6516666666666667,0.03685833333333333,0.03591333333333333,92.43666666666667
2014-03-17,0.00613,0.5830000000000001,0.024095,0.03975,62.125
2014-03-18,0.005425,0.4881666666666667,0.02682333333333333,0.03275333333333333,126.575
2014-03-19,0.005826666666666667,0.5506666666666667,0.017291666666666667,0.042935,115.80333333333334
2014-03-20,0.005325,0.44133333333333336,0.02367,0.03160333333333334,62.71333333333333
2014-03-21,0.004220000000000001,0.3568333333333334,0.026825,0.024550000000000002,29.466666666666665
2014-03-22,0.007526666666666667,0.5165,0.022856666666666667,0.040955000000000005,54.34
2014-03-23,0.00862,0.5931666666666667,0.03665,0.037568333333333336,77.53
2014-03-24,0.007353333333333333,0.5073333333333333,0.030869999999999998,0.04251166666666666,53.81833333333333
2014-03-25,0.00628,0.4051666666666667,0.024916666666666667,0.036921666666666665,51.95166666666667
2014-03-26,0.006526666666666668,0.5203333333333333,0.019215,0.046055,62.68333333333333
2014-03-27,0.00876,0.6631666666666667,0.017621666666666667,0.05962166666666666,81.06166666666667
2014-03-28,0.00809,0.6678333333333333,0.043070000000000004,0.037915000000000004,105.31333333333333
2014-03-29,0.005768333333333333,0.5093333333333333,0.025478333333333332,0.04304666666666667,51.15833333333333
2014-03-30,0.00433,0.4631666666666666,0.038315,0.022613333333333333,35.501666666666665
2014-03-31,0.006023333333333334,0.6221666666666666,0.016806666666666668,0.052885,61.165
2014-04-01,0.006163333333333334,0.6068333333333333,0.018458333333333334,0.05837666666666666,67.48666666666666
2014-04-02,0.0073483333333333335,0.5381666666666667,0.022934999999999997,0.055823333333333336,59.24833333333333
2014-04-03,0.006083333333333333,0.48233333333333334,0.02021166666666667,0.045255000000000004,52.17333333333333
2014-04-04,0.004016666666666667,0.3036666666666667,0.03028166666666667,0.021330000000000002,20.48
2014-04-05,0.004508333333333334,0.3696666666666667,0.026273333333333336,0.027481666666666668,39.805
2014-04-06,0.004301666666666667,0.32183333333333336,0.03444666666666667,0.016825,37.156666666666666
2014-04-07,0.00705,0.47600000000000003,0.029425,0.034633333333333335,62.35
2014-04-08,0.006776666666666666,0.45616666666666666,0.022056666666666665,0.04724166666666667,46.62833333333333
2014-04-09,0.0052,0.5621666666666667,0.015998333333333333,0.052186666666666666,66.06666666666666
2014-04-10,0.005228333333333334,0.5453333333333333,0.02155,0.047945,59.97
2014-04-11,0.006015,0.5881666666666667,0.022385000000000002,0.047560000000000005,67.06
2014-04-12,0.006155000000000001,0.6658333333333333,0.011398333333333333,0.05491666666666667,72.53
2014-04-13,0.006046666666666667,0.6001666666666666,0.031805,0.04153166666666666,72.57
2014-04-14,0.006746666666666667,0.5775,0.028525000000000002,0.04967166666666666,66.23333333333333
2014-04-15,0.006775,0.5373333333333333,0.022073333333333337,0.044160000000000005,71.26166666666667
2014-04-16,0.009058333333333333,0.7928333333333333,0.02143666666666667,0.047,146.7
2014-04-17,0.006565,0.6773333333333333,0.024978333333333335,0.05046833333333334,85.43666666666667
2014-04-18,0.004931666666666667,0.483,0.0302,0.03764666666666666,63.156666666666666
2014-04-19,0.0041533333333333335,0.36800000000000005,0.03417833333333333,0.025128333333333336,43.865
2014-04-20,0.0045850000000000005,0.335,0.04518833333333333,0.019678333333333332,40.358333333333334
2014-04-21,0.005981666666666666,0.4751666666666667,0.03730666666666667,0.03531666666666667,53.605
2014-04-22,0.006331666666666667,0.527,0.034473333333333335,0.040475000000000004,54.50833333333333
2014-04-23,0.0091,0.6631666666666667,0.039141666666666665,0.048121666666666674,81.29666666666667
2014-04-24,0.00772,0.7518333333333334,0.035435,0.047363333333333334,105.78166666666667
2014-04-25,0.0068000000000000005,0.5920000000000001,0.031683333333333334,0.060754999999999997,63.71166666666667
2014-04-26,0.006605,0.5138333333333334,0.026891666666666668,0.05346833333333333,53.21
2014-04-27,0.00424,0.32183333333333336,0.03308833333333333,0.022205,26.295
2014-04-28,0.0037099999999999998,0.28800000000000003,0.03118333333333333,0.020241666666666665,11.455
2014-04-29,0.0036233333333333334,0.3025,0.03933333333333334,0.020498333333333334,13.348333333333333
2014-04-30,0.0042,0.3206666666666667,0.033395,0.026281666666666665,24.925
2014-05-01,0.006293333333333333,0.4036666666666667,0.03424666666666667,0.031953333333333334,49.86166666666667
2014-05-02,0.006871666666666667,0.5506666666666666,0.03799166666666667,0.032515,75.49666666666667
2014-05-03,0.004561666666666667,0.3195,0.03330333333333333,0.019721666666666665,25.765
2014-05-04,0.005918333333333334,0.42200000000000004,0.02956,0.027943333333333334,36.42
2014-05-05,0.004543333333333333,0.29583333333333334,0.03854333333333333,0.013640000000000001,35.52
2014-05-06,0.005748333333333333,0.3511666666666667,0.031911666666666665,0.023993333333333332,38.42
2014-05-07,0.00613,0.3928333333333333,0.03625333333333333,0.030015,42.70833333333333
2014-05-08,0.00423,0.3956666666666667,0.03666666666666667,0.023821666666666665,32.785
2014-05-09,0.005628333333333333,0.5326666666666666,0.02532,0.039413333333333335,40.42666666666666
2014-05-10,0.004846666666666667,0.457,0.030100000000000002,0.04134666666666667,33.946666666666665
2014-05-11,0.004258333333333334,0.29533333333333334,0.04904,0.016236666666666667,28.568333333333335
2014-05-12,0.006085,0.4891666666666667,0.04721166666666667,0.019218333333333334,39.736666666666665
2014-05-13,0.009625,0.7128333333333333,0.053891666666666664,0.030361666666666665,87.63833333333334
2014-05-14,0.00948,0.501,0.064955,0.027668333333333336,75.31166666666667
2014-05-15,0.005431666666666667,0.3956666666666667,0.04452333333333334,0.024365,46.69666666666667
2014-05-16,0.007523333333333333,0.5231666666666667,0.030538333333333334,0.036443333333333335,50.718333333333334
2014-05-17,0.008558333333333333,0.5483333333333333,0.033521666666666665,0.044998333333333335,56.96666666666667
2014-05-18,0.0068183333333333325,0.485,0.04302333333333333,0.03628166666666666,51.83333333333333
2014-05-19,0.007563333333333333,0.4843333333333334,0.027783333333333333,0.045678333333333335,56.39333333333333
2014-05-20,0.005718333333333333,0.41383333333333333,0.033808333333333336,0.03816666666666666,69.85666666666667
2014-05-21,0.0048066666666666666,0.3421666666666667,0.035,0.02518666666666667,54.34
2014-05-22,0.00609,0.4446666666666667,0.03419666666666667,0.038873333333333336,45.80833333333333
2014-05-23,0.006478333333333333,0.5161666666666667,0.03281666666666667,0.03732,69.745
2014-05-24,0.006275,0.47883333333333333,0.034306666666666666,0.033895,64.47
2014-05-25,0.00527,0.3955,0.03653,0.021423333333333332,46.71
2014-05-26,0.0053166666666666675,0.4268333333333334,0.042881666666666665,0.02332333333333333,77.14333333333333
2014-05-27,0.008535000000000001,0.5068333333333332,0.06358,0.027975,146.30166666666665
2014-05-28,0.007221666666666666,0.5908333333333333,0.07051666666666667,0.03589166666666667,163.83
2014-05-29,0.008195000000000001,0.5828333333333333,0.055823333333333336,0.03659333333333334,119.97833333333334
2014-05-30,0.008018333333333332,0.48,0.03759833333333333,0.04867833333333334,69.50833333333333
2014-05-31,0.008398333333333334,0.5471666666666667,0.052685,0.04464833333333333,109.17833333333334
2014-06-01,0.006598333333333334,0.4278333333333333,0.05047833333333333,0.03039,86.15333333333334
2014-06-02,0.00532,0.48766666666666664,0.019610000000000002,0.045678333333333335,78.89166666666667
2014-06-03,0.004278333333333334,0.3303333333333333,0.028193333333333334,0.02370833333333333,24.123333333333335
2014-06-04,0.003906666666666667,0.2608333333333333,0.044640000000000006,0.014258333333333333,19.34
2014-06-05,0.0037783333333333336,0.261,0.03990833333333333,0.018405,17.39
2014-06-06,0.004305,0.28883333333333333,0.03732333333333333,0.024624999999999998,26.77
2014-06-07,0.00542,0.37083333333333335,0.03174166666666667,0.03433,33.913333333333334
2014-06-08,0.005098333333333333,0.31133333333333335,0.04001333333333333,0.018536666666666667,30.741666666666664
2014-06-09,0.004913333333333334,0.39166666666666666,0.028476666666666664,0.03190166666666667,38.08
2014-06-10,0.004398333333333334,0.3735,0.029580000000000002,0.03129833333333334,30.648333333333333
2014-06-11,0.003973333333333334,0.338,0.019688333333333332,0.029831666666666666,20.115
2014-06-12,0.004096666666666667,0.3338333333333333,0.027783333333333333,0.024798333333333332,24.411666666666665
2014-06-13,0.0046633333333333336,0.43416666666666665,0.037913333333333334,0.027793333333333333,50.71
2014-06-14,0.0057733333333333334,0.35950000000000004,0.0463,0.024123333333333333,34.95666666666666
2014-06-15,0.005468333333333334,0.3463333333333333,0.053595,0.019175,39.16166666666666
2014-06-16,0.005691666666666667,0.35100000000000003,0.032285,0.03087833333333333,33.571666666666665
2014-06-17,0.006668333333333334,0.5551666666666667,0.04618166666666666,0.033285,68.925
2014-06-18,0.004918333333333334,0.45899999999999996,0.05019333333333334,0.024546666666666668,54.135
2014-06-19,0.0045316666666666665,0.40049999999999997,0.039495,0.02043666666666667,47.70166666666667
2014-06-20,0.004026666666666667,0.455,0.03736166666666667,0.024195,49.76666666666667
2014-06-21,0.0037616666666666666,0.35583333333333333,0.034675,0.02062333333333333,23.545
2014-06-22,0.003691666666666667,0.35383333333333333,0.033161666666666666,0.019023333333333333,20.16166666666667
2014-06-23,0.004016666666666667,0.45866666666666667,0.022245,0.032266666666666666,29.863333333333333
2014-06-24,0.004375,0.4255,0.029586666666666667,0.026851666666666666,37.583333333333336
2014-06-25,0.005293333333333333,0.4915,0.03540666666666667,0.030586666666666665,47.25
2014-06-26,0.0052183333333333335,0.43516666666666665,0.036961666666666664,0.02647666666666667,44.50666666666667
2014-06-27,0.004225,0.341,0.030023333333333336,0.023033333333333333,32.138333333333335
2014-06-28,0.004648333333333333,0.3403333333333333,0.053268333333333334,0.016356666666666665,34.56
2014-06-29,0.004823333333333333,0.38233333333333336,0.05016333333333334,0.019305000000000003,30.88
2014-06-30,0.005606666666666666,0.43733333333333335,0.03643,0.029975,32.15
2014-07-01,0.00549,0.47583333333333333,0.04575833333333334,0.03161833333333333,42.07166666666667
2014-07-02,0.005675,0.5353333333333333,0.047365000000000004,0.02518666666666667,69.11833333333333
2014-07-03,0.003986666666666667,0.3605,0.026801666666666665,0.020285,22.053333333333335
2014-07-04,0.004121666666666667,0.29983333333333334,0.034,0.021775000000000003,17.525
2014-07-05,0.005331666666666667,0.4103333333333333,0.027290000000000002,0.037520000000000005,29.786666666666665
2014-07-06,0.004288333333333333,0.3418333333333333,0.029191666666666664,0.022766666666666668,23.33
2014-07-07,0.004391666666666667,0.3605,0.043603333333333334,0.027323333333333335,30.853333333333335
2014-07-08,0.005086666666666667,0.42133333333333334,0.027463333333333333,0.029586666666666667,26.94
2014-07-09,0.004421666666666667,0.36266666666666664,0.011046666666666666,0.024086666666666666,19.815
2014-07-10,0.00441,0.3221666666666667,0.02773,0.018506666666666668,29.903333333333336
2014-07-11,0.006595,0.6505,0.06014833333333334,0.021475,57.6
2014-07-12,0.006156666666666667,0.5393333333333333,0.05330833333333333,0.02063833333333333,67.725
2014-07-13,0.005413333333333333,0.4693333333333334,0.039106666666666665,0.016058333333333334,52.26
2014-07-14,0.005641666666666667,0.5640000000000001,0.049256666666666664,0.01927833333333333,71.585
2014-07-15,0.00497,0.6245,0.04952333333333333,0.023198333333333335,84.19666666666666
2014-07-16,0.005493333333333334,0.4836666666666667,0.041646666666666665,0.023228333333333337,47.92166666666667
2014-07-17,0.004796666666666667,0.3175,0.026699999999999998,0.02061333333333333,20.6
2014-07-18,0.00466,0.2901666666666667,0.025911666666666666,0.024521666666666667,15.205
2014-07-19,0.004953333333333334,0.3353333333333333,0.023148333333333337,0.023198333333333335,41.57333333333333
2014-07-20,0.004545,0.3478333333333333,0.034145,0.01858,51.9
2014-07-21,0.0058200000000000005,0.37083333333333335,0.022456666666666666,0.024621666666666667,50.09666666666667
2014-07-22,0.004525,0.25783333333333336,0.007408333333333334,0.015325,18.34
2014-07-23,0.004221666666666667,0.349,0.012816666666666667,0.027981666666666665,16.57
2014-07-24,0.0038816666666666665,0.37616666666666665,0.019343333333333334,0.029328333333333335,11.166666666666668
2014-07-25,0.0037833333333333334,0.3441666666666666,0.012773333333333334,0.021618333333333337,16.095
2014-07-26,0.004078333333333333,0.37549999999999994,0.04717166666666667,0.013376666666666665,33.48
2014-07-27,0.004396666666666667,0.5241666666666667,0.06382166666666667,0.017598333333333334,74.65166666666667
2014-07-28,0.004213333333333334,0.5466666666666666,0.04081666666666667,0.030511666666666666,59.74333333333333
2014-07-29,0.004591666666666667,0.4175,0.041894999999999995,0.024803333333333333,37.375
2014-07-30,0.0041849999999999995,0.349,0.024366666666666665,0.023456666666666667,25.956666666666663
2014-07-31,0.004858333333333333,0.39050000000000007,0.013340000000000001,0.028073333333333332,26.213333333333335
2014-08-01,0.0038083333333333337,0.2793333333333333,0.01767,0.022186666666666667,15.433333333333332
2014-08-02,0.00373,0.20616666666666666,0.020453333333333334,0.013243333333333334,12.158333333333333
2014-08-03,0.0035666666666666668,0.2366666666666667,0.021191666666666668,0.011421666666666669,8.853333333333333
2014-08-04,0.00375,0.34,0.018518333333333335,0.021555,10.5
2014-08-05,0.004788333333333334,0.4051666666666667,0.033433333333333336,0.022915,47.50833333333333
2014-08-06,0.004395,0.4856666666666667,0.028088333333333333,0.03196333333333334,43.2
2014-08-07,0.004406666666666666,0.5011666666666666,0.012945,0.037358333333333334,37.946666666666665
2014-08-08,0.00373,0.2866666666666667,0.028553333333333333,0.017718333333333332,18.91166666666667
2014-08-09,0.003533333333333333,0.28633333333333333,0.04396166666666667,0.013578333333333333,19.188333333333333
2014-08-10,0.0035100000000000005,0.27449999999999997,0.030365000000000003,0.012966666666666666,10.871666666666668
2014-08-11,0.003958333333333334,0.33299999999999996,0.02639666666666667,0.019853333333333334,23.93
2014-08-12,0.004711666666666667,0.43,0.05042833333333333,0.02437833333333333,56.06666666666667
2014-08-13,0.005016666666666667,0.5638333333333333,0.019425,0.03506666666666667,69.40666666666667
2014-08-14,0.0037316666666666666,0.3953333333333333,0.02112666666666667,0.028746666666666667,25.925
2014-08-15,0.0040616666666666666,0.4016666666666666,0.027770000000000003,0.027041666666666665,30.386666666666667
2014-08-16,0.004498333333333333,0.42333333333333334,0.029516666666666667,0.028046666666666668,37.24166666666667
2014-08-17,0.003985,0.4231666666666667,0.016405,0.028026666666666665,28.995
2014-08-18,0.0035583333333333335,0.28683333333333333,0.022151666666666667,0.017875,10.565
2014-08-19,0.004016666666666667,0.3945,0.012230000000000001,0.02846833333333333,15.986666666666668
2014-08-20,0.004693333333333333,0.45899999999999996,0.013635,0.03525,30.813333333333336
2014-08-21,0.003906666666666667,0.38549999999999995,0.012521666666666667,0.026291666666666665,14.606666666666667
2014-08-22,0.005445,0.6231666666666666,0.036748333333333334,0.024615,66.59
2014-08-23,0.005581666666666667,0.5671666666666667,0.03345666666666667,0.024543333333333334,72.24166666666667
2014-08-24,0.005038333333333334,0.55,0.03227666666666666,0.026763333333333333,55.218333333333334
2014-08-25,0.0039016666666666666,0.4725,0.025888333333333336,0.02187333333333333,41.24
2014-08-26,0.003611666666666667,0.319,0.03231333333333333,0.021201666666666664,12.576666666666668
2014-08-27,0.00366,0.2668333333333333,0.021558333333333332,0.019023333333333333,9.135
2014-08-28,0.003845,0.31666666666666665,0.025699999999999997,0.023986666666666667,17.24833333333333
2014-08-29,0.004363333333333334,0.39583333333333337,0.02510666666666667,0.035035,24.996666666666666
2014-08-30,0.0041800000000000006,0.36233333333333334,0.027033333333333333,0.026356666666666667,20.94
2014-08-31,0.004361666666666667,0.38733333333333336,0.023086666666666665,0.02936333333333333,23.35
2014-09-01,0.00424,0.4553333333333333,0.026581666666666667,0.035775,28.586666666666666
2014-09-02,0.004026666666666667,0.35700000000000004,0.017410000000000002,0.02889,18.918333333333333
2014-09-03,0.0036933333333333336,0.31033333333333335,0.018256666666666664,0.022338333333333335,6.09
2014-09-04,0.004356666666666667,0.32933333333333337,0.024408333333333334,0.023898333333333334,14.765
2014-09-05,0.004838333333333333,0.4193333333333334,0.023915000000000002,0.032703333333333334,24.43
2014-09-06,0.005141666666666667,0.4306666666666667,0.03130666666666667,0.028495,31.953333333333333
2014-09-07,0.004471666666666666,0.49316666666666664,0.03392833333333333,0.023875,43.80833333333333
2014-09-08,0.004546666666666667,0.486,0.03481666666666666,0.020341666666666668,47.83833333333333
2014-09-09,0.005375,0.4805,0.039218333333333334,0.019783333333333333,54.60333333333334
2014-09-10,0.004468333333333334,0.3865,0.02722166666666667,0.02965333333333333,25.148333333333333
2014-09-11,0.00418,0.42083333333333334,0.026816666666666666,0.0311,34.195
2014-09-12,0.004245,0.47583333333333333,0.015863333333333333,0.04058166666666667,35.91166666666666
2014-09-13,0.003938333333333334,0.35333333333333333,0.022471666666666668,0.025618333333333333,20.041666666666668
2014-09-14,0.004395,0.29183333333333333,0.027173333333333334,0.01890666666666667,14.798333333333332
2014-09-15,0.004496666666666667,0.39166666666666666,0.033661666666666666,0.026665,35.06
2014-09-16,0.004696666666666667,0.359,0.026868333333333334,0.029705,32.88333333333333
2014-09-17,0.004821666666666667,0.4165,0.012291666666666668,0.03809166666666666,45.28833333333333
2014-09-18,0.004088333333333334,0.3433333333333334,0.014941666666666666,0.030098333333333335,20.628333333333334
2014-09-19,0.00457,0.4306666666666667,0.017668333333333335,0.040854999999999995,27.348333333333336
2014-09-20,0.004553333333333334,0.43,0.024255,0.03933,30.275
2014-09-21,0.004998333333333334,0.4335,0.01957,0.035951666666666666,28.726666666666667
2014-09-22,0.004286666666666667,0.44449999999999995,0.021456666666666666,0.03482833333333333,26.83
2014-09-23,0.003945000000000001,0.36083333333333334,0.022721666666666668,0.03103833333333333,23.11
2014-09-24,0.0037883333333333337,0.344,0.019311666666666668,0.02682,16.546666666666667
2014-09-25,0.004823333333333333,0.4115,0.020265,0.035436666666666665,20.861666666666665
2014-09-26,0.004505,0.43916666666666665,0.014543333333333335,0.031841666666666664,24.885
2014-09-27,0.004958333333333334,0.4256666666666667,0.024286666666666665,0.027415000000000002,29.568333333333335
2014-09-28,0.0047599999999999995,0.4645,0.017255,0.02865833333333333,39.593333333333334
2014-09-29,0.004023333333333334,0.5616666666666666,0.010215,0.036478333333333335,44.81666666666667
2014-09-30,0.003845,0.374,0.016243333333333335,0.020845000000000002,19.648333333333333
2014-10-01,0.00422,0.3455,0.018396666666666665,0.023666666666666666,24.066666666666666
2014-10-02,0.004851666666666667,0.489,0.011859999999999999,0.03375333333333333,31.161666666666665
2014-10-03,0.004393333333333333,0.6563333333333334,0.02369,0.021013333333333332,21.836666666666666
2014-10-04,0.003885,0.42450000000000004,0.01865,0.021041666666666667,19.30666666666667
2014-10-05,0.0036833333333333336,0.255,0.029803333333333334,0.01355,16.605
2014-10-06,0.00388,0.32300000000000006,0.021795,0.024338333333333333,19.076666666666668
2014-10-07,0.00477,0.4231666666666667,0.01611,0.03537666666666667,28.403333333333336
2014-10-08,0.0044666666666666665,0.5171666666666667,0.014715,0.045215,33.79833333333333
2014-10-09,0.004693333333333333,0.5515,0.022778333333333334,0.04581166666666667,39.906666666666666
2014-10-10,0.00426,0.485,0.021978333333333336,0.031695,38.43666666666667
2014-10-11,0.003941666666666666,0.3543333333333333,0.026408333333333336,0.023016666666666668,28.865
2014-10-12,0.004196666666666667,0.41666666666666663,0.020381666666666666,0.02981333333333333,29.768333333333334
2014-10-13,0.0038150000000000002,0.2838333333333333,0.02563666666666667,0.015301666666666667,23.293333333333337
2014-10-14,0.00394,0.31183333333333335,0.018548333333333333,0.02368333333333333,23.771666666666665
2014-10-15,0.005123333333333333,0.45583333333333337,0.019998333333333333,0.03709666666666667,32.086666666666666
2014-10-16,0.004506666666666667,0.36833333333333335,0.019861666666666666,0.027555,35.516666666666666
2014-10-17,0.005205,0.4965,0.015095,0.04043833333333333,31.81
2014-10-18,0.005825,0.6015,0.008903333333333333,0.04917666666666667,37.535
2014-10-19,0.0057933333333333335,0.6225,0.017855,0.04403166666666666,55.85333333333333
2014-10-20,0.004371666666666667,0.5725,0.010558333333333334,0.037875,31.318333333333335
2014-10-21,0.003905,0.4136666666666667,0.013711666666666667,0.02569,12.1
2014-10-22,0.0037316666666666666,0.3465,0.018166666666666668,0.02208833333333333,15.413333333333332
2014-10-23,0.004803333333333333,0.5161666666666667,0.010629999999999999,0.03842833333333333,26.675
2014-10-24,0.005516666666666666,0.664,0.00994,0.04516166666666667,37.81166666666667
2014-10-25,0.005699999999999999,0.6691666666666667,0.012258333333333333,0.043355,44.62333333333333
2014-10-26,0.00515,0.5095000000000001,0.018606666666666667,0.027665000000000002,35.141666666666666
2014-10-27,0.004418333333333333,0.3465,0.021165,0.023985,41.99666666666667
2014-10-28,0.0054466666666666665,0.6081666666666667,0.00797,0.049545000000000006,58.16
2014-10-29,0.005548333333333333,0.8193333333333334,0.005215,0.06739166666666667,58.75333333333333
2014-10-30,0.006133333333333334,0.9808333333333333,0.004496666666666666,0.07777666666666666,61.73833333333333
2014-10-31,0.005548333333333333,0.7156666666666667,0.009606666666666666,0.05608666666666666,44.74
2014-11-01,0.004703333333333334,0.501,0.018851666666666666,0.03664166666666666,36.63
2014-11-02,0.004656666666666667,0.4503333333333333,0.035471666666666665,0.013926666666666667,55.33333333333333
